SKU_ID,SKU_Category,Subdivision,Supplier_ID,Date,Lifecycle_Phase,Forecast,Actual_Demand,Demand_Fluctuation,Lead_Time_Days,On_Hand_Inventory,Remaining_Shelf_Life_Months,Total_Shelf_Life_Months,Last_Sales_Date,Forecast_Accuracy,Safety_Stock,Reorder_Point,Excess_Stock,Obsolete_Inventory_Value,Carrying_Cost,Obsolete_Inventory_Writeoff,Defective_Rate,Target_Service_Level,Return_Rate,Unit_Cost,Handling_Cost_Per_Unit,Warehouse_Utilization_Percentage,Month,Demand_3M_Rolling_Avg,Lagged_Demand,Predicted_E&O_Risk
SKU_0075,Fast-Moving,Pharmaceuticals,SUP_009,2023-07-31,Growth,493.8,486.27,2.1,33.0,600.29,14.0,18.0,2023-03-26,0.98,28.0,140.0,114.02,0.0,12.01,0.0,0.049,0.98,0.01,76.01,0.53,83.5,7,468.42000000000024,476.62,High-Risk
SKU_0075,Fast-Moving,Pharmaceuticals,SUP_010,2023-08-31,Decline,346.59,325.37,-3.21,35.0,370.65,9.0,12.0,2023-04-23,0.94,28.0,140.0,45.28,33.31,7.41,26.65,0.049,0.98,0.01,76.01,0.53,83.5,8,429.42000000000024,486.27,Low-Risk
SKU_0075,Fast-Moving,Pharmaceuticals,SUP_018,2023-09-30,Growth,539.59,576.97,-4.91,24.0,712.11,22.0,24.0,2023-08-25,0.93,28.0,140.0,135.14,0.0,14.24,0.0,0.049,0.98,0.01,76.01,0.53,83.5,9,462.8700000000002,325.37,High-Risk
SKU_0075,Fast-Moving,Pharmaceuticals,SUP_013,2023-10-31,Decline,173.01,156.93,-7.39,24.0,188.97,11.0,12.0,2023-10-03,0.91,28.0,140.0,32.05,25.07,3.78,20.05,0.049,0.98,0.01,76.01,0.53,83.5,10,353.0900000000002,576.97,Low-Risk
SKU_0075,Fast-Moving,Agrochemicals,SUP_007,2023-11-30,Maturity,467.69,460.15,36.89,34.0,508.63,18.0,18.0,2023-09-03,0.98,28.0,140.0,48.48,0.0,10.17,0.0,0.049,0.98,0.01,76.01,0.53,83.5,11,348.57000000000016,490.15,Low-Risk
SKU_0075,Fast-Moving,Specialty Chemicals,SUP_018,2023-12-31,Growth,264.22,257.7,24.42,27.0,314.96,1.0,12.0,2023-07-17,0.98,28.0,140.0,57.26,0.0,6.3,0.0,0.049,0.98,0.01,76.01,0.53,83.5,12,271.71,429.53,Low-Risk
SKU_0076,Low-Value,Specialty Chemicals,SUP_004,2022-01-31,Growth,278.12,276.67,19.62,17.0,327.71,8.0,18.0,2022-01-18,0.99,13.0,150.0,51.03,0.0,6.55,0.0,0.032,0.86,0.03,20.77,0.75,58.4,1,321.2999999999999,257.7,Low-Risk
SKU_0076,Low-Value,Petrochemicals,SUP_019,2022-02-28,Growth,313.21,270.56,20.61,5.0,313.51,9.0,18.0,2022-02-22,0.86,13.0,150.0,42.94,0.0,6.27,0.0,0.032,0.86,0.03,20.77,0.75,58.4,2,246.05666666666653,258.71,Low-Risk
SKU_0076,Low-Value,Petrochemicals,SUP_015,2022-03-31,Maturity,222.4,281.02,6.8,30.0,408.04,0.0,6.0,2021-10-02,0.74,13.0,150.0,127.02,0.0,8.16,0.0,0.032,0.86,0.03,20.77,0.75,58.4,3,270.0966666666665,270.56,High-Risk
SKU_0076,Low-Value,Specialty Chemicals,SUP_003,2022-04-30,Maturity,241.02,230.22,18.82,35.0,272.84,0.0,6.0,2022-03-03,0.96,13.0,150.0,42.62,0.0,5.46,0.0,0.032,0.86,0.03,20.77,0.75,58.4,4,254.86333333333326,276.67,Low-Risk
SKU_0076,Low-Value,Pharmaceuticals,SUP_010,2022-05-31,Introduction,556.16,546.29,12.76,17.0,603.78,18.0,24.0,2022-05-06,0.98,13.0,150.0,57.49,0.0,12.08,0.0,0.032,0.86,0.03,20.77,0.75,58.4,5,426.7300000000002,156.93,Low-Risk
SKU_0076,Low-Value,Industrial Gases,SUP_005,2022-06-30,Growth,194.71,214.04,34.11,33.0,275.43,19.0,24.0,2022-04-16,0.9,13.0,150.0,61.38,0.0,5.51,0.0,0.032,0.86,0.03,20.77,0.75,58.4,6,387.46999999999997,464.1,Low-Risk
SKU_0076,Low-Value,Petrochemicals,SUP_016,2022-07-31,Introduction,460.2,456.12,12.5,16.0,509.99,14.0,18.0,2022-03-17,0.99,13.0,150.0,53.86,0.0,10.2,0.0,0.032,0.86,0.03,20.77,0.75,58.4,7,335.89999999999986,281.02,High-Risk
SKU_0076,Low-Value,Petrochemicals,SUP_017,2022-08-31,Decline,459.95,480.53,36.45,37.0,709.22,9.0,12.0,2022-06-22,0.96,13.0,150.0,228.69,207.24,14.18,165.79,0.032,0.86,0.03,20.77,0.75,58.4,8,405.8899999999999,456.12,High-Risk
SKU_0076,Low-Value,Industrial Gases,SUP_018,2022-09-30,Growth,272.28,279.23,44.58,28.0,310.32,4.0,6.0,2022-07-17,0.97,13.0,150.0,31.08,0.0,6.21,0.0,0.032,0.86,0.03,20.77,0.75,58.4,9,319.1233333333333,214.04,Low-Risk
SKU_0076,Low-Value,Specialty Chemicals,SUP_011,2022-10-31,Decline,369.6,329.36,-3.3,19.0,403.53,11.0,12.0,2022-06-16,0.89,13.0,150.0,74.17,59.27,8.07,47.41,0.032,0.86,0.03,20.77,0.75,58.4,10,278.74999999999994,230.22,Low-Risk
SKU_0076,Low-Value,Industrial Gases,SUP_019,2022-11-30,Growth,478.94,477.11,16.94,13.0,608.24,18.0,18.0,2022-08-24,1.0,13.0,150.0,131.12,0.0,12.16,0.0,0.032,0.86,0.03,20.77,0.75,58.4,11,323.4599999999999,279.23,High-Risk
SKU_0076,Low-Value,Industrial Gases,SUP_018,2022-12-31,Growth,398.15,356.27,64.85,35.0,410.09,13.0,24.0,2022-09-03,0.89,13.0,150.0,53.81,0.0,8.2,0.0,0.032,0.86,0.03,20.77,0.75,58.4,12,370.8699999999999,477.11,Low-Risk
SKU_0076,Low-Value,Agrochemicals,SUP_006,2023-01-31,Decline,263.47,307.02,0.67,6.0,401.51,8.0,18.0,2022-11-21,0.83,13.0,150.0,94.49,90.13,8.03,72.11,0.032,0.86,0.03,20.77,0.75,58.4,1,419.10666666666685,460.15,High-Risk
SKU_0076,Low-Value,Petrochemicals,SUP_006,2023-02-28,Decline,567.69,551.88,39.69,34.0,765.55,3.0,12.0,2022-10-11,0.97,13.0,150.0,213.67,209.36,15.31,167.49,0.032,0.86,0.03,20.77,0.75,58.4,2,496.1766666666665,480.53,High-Risk
SKU_0076,Low-Value,Pharmaceuticals,SUP_003,2023-03-31,Introduction,490.13,481.85,51.23,23.0,703.31,0.0,6.0,2023-01-14,0.98,13.0,150.0,221.46,0.0,14.07,0.0,0.032,0.86,0.03,20.77,0.75,58.4,3,395.02333333333354,546.29,High-Risk
SKU_0076,Low-Value,Pharmaceuticals,SUP_002,2023-04-30,Growth,549.69,531.75,45.89,26.0,723.7,5.0,12.0,2023-03-30,0.97,13.0,150.0,191.95,0.0,14.47,0.0,0.032,0.86,0.03,20.77,0.75,58.4,4,519.9633333333335,481.85,High-Risk
SKU_0076,Low-Value,Pharmaceuticals,SUP_013,2023-05-31,Growth,238.83,228.47,-7.57,15.0,322.47,18.0,24.0,2023-03-29,0.96,13.0,150.0,93.99,0.0,6.45,0.0,0.032,0.86,0.03,20.77,0.75,58.4,5,414.02333333333354,531.75,High-Risk
SKU_0076,Low-Value,Petrochemicals,SUP_016,2023-06-30,Introduction,403.94,388.89,16.74,24.0,501.23,19.0,24.0,2023-04-04,0.96,13.0,150.0,112.34,0.0,10.02,0.0,0.032,0.86,0.03,20.77,0.75,58.4,6,473.7666666666664,551.88,High-Risk
SKU_0076,Low-Value,Specialty Chemicals,SUP_005,2023-07-31,Growth,278.27,294.09,16.47,20.0,396.18,20.0,24.0,2023-02-07,0.94,13.0,150.0,102.08,0.0,7.92,0.0,0.032,0.86,0.03,20.77,0.75,58.4,7,284.55666666666656,329.36,High-Risk
SKU_0076,Low-Value,Industrial Gases,SUP_008,2023-08-31,Maturity,336.94,304.59,10.24,14.0,375.76,3.0,6.0,2023-07-06,0.9,13.0,150.0,71.17,0.0,7.52,0.0,0.032,0.86,0.03,20.77,0.75,58.4,8,379.32333333333327,356.27,Low-Risk
SKU_0076,Low-Value,Industrial Gases,SUP_005,2023-09-30,Decline,158.62,152.54,17.82,15.0,180.65,10.0,12.0,2023-05-12,0.96,13.0,150.0,28.1,32.06,3.61,25.65,0.032,0.86,0.03,20.77,0.75,58.4,9,271.13333333333327,304.59,Low-Risk
SKU_0076,Low-Value,Specialty Chemicals,SUP_017,2023-10-31,Introduction,141.96,154.98,-4.34,9.0,192.2,17.0,18.0,2023-08-09,0.91,13.0,150.0,37.22,0.0,3.84,0.0,0.032,0.86,0.03,20.77,0.75,58.4,10,259.47666666666663,294.09,Low-Risk
SKU_0076,Low-Value,Agrochemicals,SUP_004,2023-11-30,Decline,482.06,505.62,-3.94,19.0,663.73,12.0,12.0,2023-08-02,0.95,13.0,150.0,158.1,114.9,13.27,91.92,0.032,0.86,0.03,20.77,0.75,58.4,11,424.2633333333335,307.02,High-Risk
SKU_0076,Low-Value,Pharmaceuticals,SUP_010,2023-12-31,Introduction,195.39,188.86,-10.31,22.0,235.36,7.0,18.0,2023-11-05,0.97,13.0,150.0,46.5,0.0,4.71,0.0,0.032,0.86,0.03,20.77,0.75,58.4,12,316.3600000000002,228.47,Low-Risk
SKU_0077,High-Value,Petrochemicals,SUP_012,2022-01-31,Decline,149.83,120.27,4.63,38.0,139.49,8.0,18.0,2021-12-09,0.8,20.0,190.0,19.23,14.17,2.79,11.34,0.034,0.89,0.01,36.69,0.54,50.85,1,353.67999999999984,388.89,Low-Risk
SKU_0077,High-Value,Industrial Gases,SUP_010,2022-02-28,Growth,474.36,512.76,26.66,39.0,598.96,3.0,12.0,2021-12-07,0.92,20.0,190.0,86.2,0.0,11.98,0.0,0.034,0.89,0.01,36.69,0.54,50.85,2,323.29666666666657,152.54,Low-Risk
SKU_0077,High-Value,Industrial Gases,SUP_002,2022-03-31,Growth,426.57,459.84,14.07,10.0,632.95,16.0,24.0,2022-01-10,0.92,20.0,190.0,173.12,0.0,12.66,0.0,0.034,0.89,0.01,36.69,0.54,50.85,3,375.04666666666657,512.76,High-Risk
SKU_0077,High-Value,Agrochemicals,SUP_005,2022-04-30,Growth,257.71,272.11,-11.09,19.0,327.78,17.0,24.0,2022-04-29,0.94,20.0,190.0,55.66,0.0,6.56,0.0,0.034,0.89,0.01,36.69,0.54,50.85,4,361.5833333333335,505.62,Low-Risk
SKU_0077,High-Value,Industrial Gases,SUP_001,2022-05-31,Decline,538.96,533.87,29.66,38.0,758.97,12.0,18.0,2021-12-24,0.99,20.0,190.0,225.1,189.86,15.18,151.89,0.034,0.89,0.01,36.69,0.54,50.85,5,502.1566666666666,459.84,High-Risk
SKU_0077,High-Value,Agrochemicals,SUP_012,2022-06-30,Maturity,293.81,284.92,53.81,28.0,369.75,7.0,12.0,2022-01-21,0.97,20.0,190.0,84.84,0.0,7.4,0.0,0.034,0.89,0.01,36.69,0.54,50.85,6,354.21666666666687,272.11,Low-Risk
SKU_0077,High-Value,Industrial Gases,SUP_016,2022-07-31,Introduction,487.0,473.96,27.2,34.0,679.36,14.0,18.0,2022-03-23,0.97,20.0,190.0,205.4,0.0,13.59,0.0,0.034,0.89,0.01,36.69,0.54,50.85,7,489.2233333333333,533.87,High-Risk
SKU_0077,High-Value,Industrial Gases,SUP_002,2022-08-31,Maturity,168.46,171.52,0.16,37.0,256.67,21.0,24.0,2022-06-25,0.98,20.0,190.0,85.14,0.0,5.13,0.0,0.034,0.89,0.01,36.69,0.54,50.85,8,393.1166666666666,473.96,Low-Risk
SKU_0077,High-Value,Industrial Gases,SUP_002,2022-09-30,Growth,479.65,536.78,-35.15,12.0,595.92,16.0,18.0,2022-06-01,0.88,20.0,190.0,59.14,0.0,11.92,0.0,0.034,0.89,0.01,36.69,0.54,50.85,9,394.0866666666666,171.52,Low-Risk
SKU_0077,High-Value,Industrial Gases,SUP_004,2022-10-31,Maturity,535.23,562.5,46.83,37.0,830.74,23.0,24.0,2022-08-03,0.95,20.0,190.0,268.25,0.0,16.61,0.0,0.034,0.89,0.01,36.69,0.54,50.85,10,423.5999999999999,536.78,High-Risk
SKU_0077,High-Value,Specialty Chemicals,SUP_006,2022-11-30,Decline,304.75,302.93,17.65,16.0,437.31,18.0,18.0,2022-07-28,0.99,20.0,190.0,134.38,118.64,8.75,94.91,0.034,0.89,0.01,36.69,0.54,50.85,11,250.6666666666666,154.98,High-Risk
SKU_0077,High-Value,Industrial Gases,SUP_005,2022-12-31,Decline,293.53,301.33,-7.87,35.0,387.34,0.0,6.0,2022-10-09,0.97,20.0,190.0,86.01,64.75,7.75,51.8,0.034,0.89,0.01,36.69,0.54,50.85,12,466.8699999999999,562.5,Low-Risk
SKU_0077,High-Value,Pharmaceuticals,SUP_018,2023-01-31,Maturity,496.89,486.62,26.09,7.0,616.35,2.0,12.0,2022-08-11,0.98,20.0,190.0,129.74,0.0,12.33,0.0,0.034,0.89,0.01,36.69,0.54,50.85,1,301.3166666666669,188.86,High-Risk
SKU_0077,High-Value,Agrochemicals,SUP_009,2023-02-28,Growth,393.07,430.52,-1.73,26.0,532.7,9.0,18.0,2022-10-07,0.9,20.0,190.0,102.17,0.0,10.65,0.0,0.034,0.89,0.01,36.69,0.54,50.85,2,329.18333333333356,284.92,High-Risk
SKU_0077,High-Value,Pharmaceuticals,SUP_005,2023-03-31,Maturity,665.24,628.28,130.64,24.0,884.2,4.0,12.0,2023-01-17,0.94,20.0,190.0,255.92,0.0,17.68,0.0,0.034,0.89,0.01,36.69,0.54,50.85,3,434.5866666666669,486.62,High-Risk
SKU_0077,High-Value,Petrochemicals,SUP_008,2023-04-30,Decline,442.84,441.04,-11.46,29.0,565.14,17.0,24.0,2023-02-12,1.0,20.0,190.0,124.11,157.68,11.3,126.15,0.034,0.89,0.01,36.69,0.54,50.85,4,316.7333333333332,120.27,High-Risk
SKU_0077,High-Value,Pharmaceuticals,SUP_016,2023-05-31,Growth,344.93,375.61,18.23,31.0,419.49,6.0,12.0,2023-02-12,0.91,20.0,190.0,43.87,0.0,8.39,0.0,0.034,0.89,0.01,36.69,0.54,50.85,5,496.8366666666669,628.28,High-Risk
SKU_0077,High-Value,Specialty Chemicals,SUP_001,2023-06-30,Growth,218.82,158.4,-22.08,30.0,200.66,1.0,6.0,2023-04-25,0.72,20.0,190.0,42.26,0.0,4.01,0.0,0.034,0.89,0.01,36.69,0.54,50.85,6,205.4366666666666,302.93,Low-Risk
SKU_0077,High-Value,Specialty Chemicals,SUP_013,2023-07-31,Introduction,463.22,418.91,27.62,25.0,526.44,2.0,6.0,2023-02-11,0.9,20.0,190.0,107.53,0.0,10.53,0.0,0.034,0.89,0.01,36.69,0.54,50.85,7,293.41333333333324,158.4,High-Risk
SKU_0077,High-Value,Pharmaceuticals,SUP_010,2023-08-31,Decline,404.43,436.58,29.33,19.0,519.24,3.0,6.0,2023-06-06,0.92,20.0,190.0,82.66,102.78,10.38,82.23,0.034,0.89,0.01,36.69,0.54,50.85,8,480.1566666666668,375.61,High-Risk
SKU_0077,High-Value,Agrochemicals,SUP_019,2023-09-30,Maturity,376.68,394.63,32.28,38.0,572.25,22.0,24.0,2023-07-01,0.95,20.0,190.0,177.62,0.0,11.45,0.0,0.034,0.89,0.01,36.69,0.54,50.85,9,370.02333333333354,430.52,High-Risk
SKU_0077,High-Value,Specialty Chemicals,SUP_006,2023-10-31,Decline,257.51,248.53,18.81,14.0,295.68,5.0,6.0,2023-08-06,0.97,20.0,190.0,47.15,57.26,5.91,45.81,0.034,0.89,0.01,36.69,0.54,50.85,10,275.2799999999999,418.91,Low-Risk
SKU_0077,High-Value,Petrochemicals,SUP_019,2023-11-30,Decline,334.88,370.35,-13.82,18.0,532.31,6.0,6.0,2023-10-14,0.89,20.0,190.0,161.95,189.71,10.65,151.77,0.034,0.89,0.01,36.69,0.54,50.85,11,310.5533333333332,441.04,High-Risk
SKU_0077,High-Value,Petrochemicals,SUP_010,2023-12-31,Maturity,207.86,172.81,34.06,5.0,199.31,7.0,18.0,2023-07-31,0.83,20.0,190.0,26.5,0.0,3.99,0.0,0.034,0.89,0.01,36.69,0.54,50.85,12,328.06666666666655,370.35,Low-Risk
SKU_0078,Low-Value,Industrial Gases,SUP_020,2022-01-31,Introduction,223.37,265.33,3.37,34.0,319.8,14.0,24.0,2021-08-15,0.81,10.0,109.0,54.47,0.0,6.4,0.0,0.013,0.88,0.02,25.17,1.83,85.94,1,376.3866666666666,301.33,Low-Risk
SKU_0078,Low-Value,Pharmaceuticals,SUP_020,2022-02-28,Maturity,154.79,149.59,-0.31,10.0,194.82,15.0,24.0,2022-01-27,0.97,10.0,109.0,45.23,0.0,3.9,0.0,0.013,0.88,0.02,25.17,1.83,85.94,2,320.59333333333353,436.58,Low-Risk
SKU_0078,Low-Value,Industrial Gases,SUP_009,2022-03-31,Maturity,411.95,396.91,-44.55,21.0,497.86,0.0,6.0,2021-12-11,0.96,10.0,109.0,100.95,0.0,9.96,0.0,0.013,0.88,0.02,25.17,1.83,85.94,3,321.1899999999999,265.33,High-Risk
SKU_0078,Low-Value,Petrochemicals,SUP_005,2022-04-30,Decline,272.29,264.93,3.89,27.0,383.02,0.0,6.0,2022-04-30,0.97,10.0,109.0,118.09,111.14,7.66,88.92,0.013,0.88,0.02,25.17,1.83,85.94,4,269.36333333333323,172.81,High-Risk
SKU_0078,Low-Value,Industrial Gases,SUP_011,2022-05-31,Decline,123.73,124.54,-0.57,14.0,147.65,0.0,6.0,2022-05-02,0.99,10.0,109.0,23.12,16.21,2.95,12.97,0.013,0.88,0.02,25.17,1.83,85.94,5,262.25999999999993,396.91,Low-Risk
SKU_0078,Low-Value,Agrochemicals,SUP_005,2022-06-30,Maturity,486.24,448.99,111.84,25.0,614.99,13.0,18.0,2022-01-04,0.92,10.0,109.0,166.0,0.0,12.3,0.0,0.013,0.88,0.02,25.17,1.83,85.94,6,424.71333333333354,394.63,High-Risk
SKU_0078,Low-Value,Industrial Gases,SUP_002,2022-07-31,Growth,241.76,230.61,19.56,36.0,301.34,14.0,18.0,2022-04-06,0.95,10.0,109.0,70.73,0.0,6.03,0.0,0.013,0.88,0.02,25.17,1.83,85.94,7,250.6866666666666,124.54,Low-Risk
SKU_0078,Low-Value,Pharmaceuticals,SUP_001,2022-08-31,Decline,413.51,442.4,6.51,19.0,517.82,21.0,24.0,2022-07-11,0.93,10.0,109.0,75.42,78.72,10.36,62.97,0.013,0.88,0.02,25.17,1.83,85.94,8,342.85666666666685,149.59,Low-Risk
SKU_0078,Low-Value,Specialty Chemicals,SUP_020,2022-09-30,Decline,194.46,177.04,4.16,21.0,252.56,4.0,6.0,2022-05-25,0.91,10.0,109.0,75.52,61.4,5.05,49.12,0.013,0.88,0.02,25.17,1.83,85.94,9,281.4933333333333,248.53,Low-Risk
SKU_0078,Low-Value,Industrial Gases,SUP_012,2022-10-31,Decline,146.34,145.31,-3.26,21.0,192.72,17.0,18.0,2022-07-08,0.99,10.0,109.0,47.42,39.67,3.85,31.74,0.013,0.88,0.02,25.17,1.83,85.94,10,166.81999999999994,230.61,Low-Risk
SKU_0078,Low-Value,Pharmaceuticals,SUP_006,2022-11-30,Introduction,464.28,444.79,-14.22,39.0,618.25,24.0,24.0,2022-07-19,0.96,10.0,109.0,173.46,0.0,12.37,0.0,0.013,0.88,0.02,25.17,1.83,85.94,11,345.59333333333353,442.4,High-Risk
SKU_0078,Low-Value,Specialty Chemicals,SUP_016,2022-12-31,Maturity,597.49,616.24,116.79,23.0,780.09,7.0,18.0,2022-10-16,0.97,10.0,109.0,163.85,0.0,15.6,0.0,0.013,0.88,0.02,25.17,1.83,85.94,12,347.2699999999999,177.04,High-Risk
SKU_0078,Low-Value,Specialty Chemicals,SUP_006,2023-01-31,Growth,106.19,93.81,-4.91,29.0,136.67,8.0,18.0,2022-11-02,0.88,10.0,109.0,42.86,0.0,2.73,0.0,0.013,0.88,0.02,25.17,1.83,85.94,1,295.69666666666654,616.24,Low-Risk
SKU_0078,Low-Value,Petrochemicals,SUP_004,2023-02-28,Growth,434.67,458.9,-19.63,19.0,564.83,0.0,6.0,2023-02-24,0.94,10.0,109.0,105.92,0.0,11.3,0.0,0.013,0.88,0.02,25.17,1.83,85.94,2,298.8799999999998,264.93,High-Risk
SKU_0078,Low-Value,Specialty Chemicals,SUP_013,2023-03-31,Decline,132.74,87.81,19.44,35.0,98.63,16.0,24.0,2023-01-20,0.66,10.0,109.0,10.82,8.43,1.97,6.74,0.013,0.88,0.02,25.17,1.83,85.94,3,265.95333333333326,93.81,Low-Risk
SKU_0078,Low-Value,Petrochemicals,SUP_008,2023-04-30,Maturity,542.9,538.82,-7.1,14.0,713.53,17.0,24.0,2023-03-19,0.99,10.0,109.0,174.71,0.0,14.27,0.0,0.013,0.88,0.02,25.17,1.83,85.94,4,420.8833333333332,458.9,High-Risk
SKU_0078,Low-Value,Industrial Gases,SUP_008,2023-05-31,Introduction,320.07,394.93,15.37,31.0,538.46,6.0,12.0,2023-02-08,0.77,10.0,109.0,143.53,0.0,10.77,0.0,0.013,0.88,0.02,25.17,1.83,85.94,5,256.94999999999993,145.31,High-Risk
SKU_0078,Low-Value,Specialty Chemicals,SUP_002,2023-06-30,Introduction,411.27,453.26,18.57,23.0,586.62,13.0,18.0,2023-05-16,0.9,10.0,109.0,133.36,0.0,11.73,0.0,0.013,0.88,0.02,25.17,1.83,85.94,6,211.62666666666658,87.81,High-Risk
SKU_0078,Low-Value,Industrial Gases,SUP_011,2023-07-31,Introduction,444.01,450.41,34.81,6.0,638.5,8.0,12.0,2023-05-02,0.99,10.0,109.0,188.09,0.0,12.77,0.0,0.013,0.88,0.02,25.17,1.83,85.94,7,330.21666666666664,394.93,High-Risk
SKU_0078,Low-Value,Petrochemicals,SUP_010,2023-08-31,Maturity,490.44,459.54,42.74,38.0,682.6,21.0,24.0,2023-05-24,0.94,10.0,109.0,223.06,0.0,13.65,0.0,0.013,0.88,0.02,25.17,1.83,85.94,8,485.75333333333316,538.82,High-Risk
SKU_0078,Low-Value,Agrochemicals,SUP_013,2023-09-30,Maturity,352.02,409.89,43.62,26.0,594.71,10.0,12.0,2023-08-09,0.84,10.0,109.0,184.81,0.0,11.89,0.0,0.013,0.88,0.02,25.17,1.83,85.94,9,417.8366666666668,448.99,High-Risk
SKU_0078,Low-Value,Industrial Gases,SUP_014,2023-10-31,Growth,502.56,504.44,-1.24,35.0,649.47,23.0,24.0,2023-10-01,1.0,10.0,109.0,145.04,0.0,12.99,0.0,0.013,0.88,0.02,25.17,1.83,85.94,10,449.92666666666656,450.41,High-Risk
SKU_0078,Low-Value,Specialty Chemicals,SUP_019,2023-11-30,Introduction,275.25,268.64,23.35,22.0,398.89,18.0,18.0,2023-11-12,0.98,10.0,109.0,130.25,0.0,7.98,0.0,0.013,0.88,0.02,25.17,1.83,85.94,11,269.90333333333325,453.26,High-Risk
SKU_0078,Low-Value,Petrochemicals,SUP_016,2023-12-31,Decline,178.14,213.53,38.44,34.0,297.93,7.0,18.0,2023-07-12,0.8,10.0,109.0,84.41,95.76,5.96,76.61,0.013,0.88,0.02,25.17,1.83,85.94,12,403.9633333333332,459.54,Low-Risk
SKU_0079,Slow-Moving,Industrial Gases,SUP_009,2022-01-31,Introduction,524.54,519.02,21.84,34.0,735.66,14.0,24.0,2021-10-04,0.99,18.0,153.0,216.64,0.0,14.71,0.0,0.028,0.89,0.04,46.7,1.78,84.39,1,491.28999999999996,504.44,High-Risk
SKU_0079,Slow-Moving,Specialty Chemicals,SUP_008,2022-02-28,Introduction,518.85,541.14,23.85,15.0,775.55,9.0,18.0,2022-01-31,0.96,18.0,153.0,234.41,0.0,15.51,0.0,0.028,0.89,0.04,46.7,1.78,84.39,2,421.01333333333326,268.64,High-Risk
SKU_0079,Slow-Moving,Petrochemicals,SUP_013,2022-03-31,Growth,270.78,294.56,3.48,13.0,346.64,0.0,6.0,2021-10-16,0.91,18.0,153.0,52.08,0.0,6.93,0.0,0.028,0.89,0.04,46.7,1.78,84.39,3,322.5433333333332,213.53,Low-Risk
SKU_0079,Slow-Moving,Agrochemicals,SUP_002,2022-04-30,Introduction,221.02,225.87,13.42,10.0,325.13,11.0,18.0,2022-02-19,0.98,18.0,153.0,99.25,0.0,6.5,0.0,0.028,0.89,0.04,46.7,1.78,84.39,4,361.58333333333354,409.89,Low-Risk
SKU_0079,Slow-Moving,Industrial Gases,SUP_019,2022-05-31,Introduction,121.71,127.95,5.11,29.0,158.55,6.0,12.0,2021-12-12,0.95,18.0,153.0,30.61,0.0,3.17,0.0,0.028,0.89,0.04,46.7,1.78,84.39,5,383.8033333333332,519.02,Low-Risk
SKU_0079,Slow-Moving,Specialty Chemicals,SUP_003,2022-06-30,Growth,574.95,612.62,126.15,14.0,810.63,13.0,18.0,2022-02-24,0.93,18.0,153.0,198.01,0.0,16.21,0.0,0.028,0.89,0.04,46.7,1.78,84.39,6,474.1333333333332,541.14,High-Risk
SKU_0079,Slow-Moving,Petrochemicals,SUP_015,2022-07-31,Growth,564.68,545.01,35.58,25.0,660.77,20.0,24.0,2022-07-03,0.97,18.0,153.0,115.76,0.0,13.22,0.0,0.028,0.89,0.04,46.7,1.78,84.39,7,351.03333333333313,294.56,High-Risk
SKU_0079,Slow-Moving,Industrial Gases,SUP_016,2022-08-31,Growth,335.13,347.93,10.63,23.0,445.71,9.0,12.0,2022-08-19,0.96,18.0,153.0,97.78,0.0,8.91,0.0,0.028,0.89,0.04,46.7,1.78,84.39,8,331.63333333333327,127.95,High-Risk
SKU_0079,Slow-Moving,Pharmaceuticals,SUP_003,2022-09-30,Maturity,255.06,204.78,-7.84,24.0,288.45,10.0,12.0,2022-09-03,0.8,18.0,153.0,83.67,0.0,5.77,0.0,0.028,0.89,0.04,46.7,1.78,84.39,9,363.9900000000002,444.79,Low-Risk
SKU_0079,Slow-Moving,Industrial Gases,SUP_003,2022-10-31,Decline,213.04,173.21,-2.56,12.0,247.77,17.0,18.0,2022-10-04,0.81,18.0,153.0,74.57,96.48,4.96,77.18,0.028,0.89,0.04,46.7,1.78,84.39,10,216.36333333333326,347.93,Low-Risk
SKU_0079,Slow-Moving,Specialty Chemicals,SUP_005,2022-11-30,Decline,276.35,210.55,-4.15,22.0,264.19,6.0,6.0,2022-06-06,0.76,18.0,153.0,53.64,44.27,5.28,35.41,0.028,0.89,0.04,46.7,1.78,84.39,11,454.77,612.62,Low-Risk
SKU_0079,Slow-Moving,Specialty Chemicals,SUP_001,2022-12-31,Introduction,410.12,421.53,3.12,19.0,600.24,1.0,12.0,2022-09-26,0.97,18.0,153.0,178.71,0.0,12.0,0.0,0.028,0.89,0.04,46.7,1.78,84.39,12,414.8999999999999,210.55,High-Risk
SKU_0079,Slow-Moving,Specialty Chemicals,SUP_017,2023-01-31,Maturity,493.4,510.05,-3.8,32.0,598.82,14.0,24.0,2022-12-07,0.97,18.0,153.0,88.77,0.0,11.98,0.0,0.028,0.89,0.04,46.7,1.78,84.39,1,380.70999999999987,421.53,Low-Risk
SKU_0079,Slow-Moving,Specialty Chemicals,SUP_004,2023-02-28,Maturity,115.43,122.62,-1.17,16.0,181.62,3.0,12.0,2022-12-29,0.94,18.0,153.0,59.0,0.0,3.63,0.0,0.028,0.89,0.04,46.7,1.78,84.39,2,351.3999999999999,510.05,Low-Risk
SKU_0079,Slow-Moving,Agrochemicals,SUP_001,2023-03-31,Introduction,293.57,258.07,29.57,15.0,311.88,4.0,12.0,2023-01-12,0.88,18.0,153.0,53.8,0.0,6.24,0.0,0.028,0.89,0.04,46.7,1.78,84.39,3,297.94333333333356,225.87,Low-Risk
